category,category_url,subcats,files
SVG flags of municipalities of Ústí nad Orlicí District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_%C3%9Ast%C3%AD_nad_Orlic%C3%AD_District,0,74
SVG flags of municipalities of Domažlice District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Doma%C5%BElice_District,0,9
SVG flags of municipalities of Klatovy District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Klatovy_District,0,12
SVG flags of municipalities of Plzeň-City District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Plze%C5%88-City_District,0,4
SVG flags of municipalities of Plzeň-North District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Plze%C5%88-North_District,0,14
SVG flags of municipalities of Plzeň-South District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Plze%C5%88-South_District,0,10
SVG flags of municipalities of Rokycany District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Rokycany_District,0,7
SVG flags of municipalities of Tachov District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Tachov_District,0,12
SVG flags of municipalities of Jindřichův Hradec District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Jind%C5%99ich%C5%AFv_Hradec_District,0,22
SVG flags of municipalities of Prachatice District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Prachatice_District,0,9
SVG flags of municipalities of Písek District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_P%C3%ADsek_District,0,21
SVG flags of municipalities of Strakonice District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Strakonice_District,0,22
SVG flags of municipalities of Tábor District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_T%C3%A1bor_District,0,14
SVG flags of municipalities of České Budějovice District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_%C4%8Cesk%C3%A9_Bud%C4%9Bjovice_District,0,14
SVG flags of municipalities of Český Krumlov District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_%C4%8Cesk%C3%BD_Krumlov_District,0,13
SVG flags of municipalities of Blansko District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Blansko_District,0,39
SVG flags of municipalities of Brno-Country District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Brno-Country_District,0,42
SVG flags of municipalities of Břeclav District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_B%C5%99eclav_District,0,23
SVG flags of municipalities of Hodonín District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Hodon%C3%ADn_District,0,19
SVG flags of municipalities of Vyškov District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Vy%C5%A1kov_District,0,37
SVG flags of municipalities of Znojmo District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Znojmo_District,0,13
SVG flags of municipalities of Havlíčkův Brod District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Havl%C3%AD%C4%8Dk%C5%AFv_Brod_District,0,14
SVG flags of municipalities of Jihlava District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Jihlava_District,0,9
SVG flags of municipalities of Pelhřimov District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Pelh%C5%99imov_District,0,10
SVG flags of municipalities of Třebíč District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_T%C5%99eb%C3%AD%C4%8D_District,0,97
SVG flags of municipalities of Žďár nad Sázavou District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_%C5%BD%C4%8F%C3%A1r_nad_S%C3%A1zavou_District,0,35
SVG flags of municipalities of Kroměříž District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Krom%C4%9B%C5%99%C3%AD%C5%BE_District,0,24
SVG flags of municipalities of Uherské Hradiště District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Uhersk%C3%A9_Hradi%C5%A1t%C4%9B_District,0,20
SVG flags of municipalities of Vsetín District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Vset%C3%ADn_District,0,26
SVG flags of municipalities of Zlín District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Zl%C3%ADn_District,0,42
SVG flags of municipalities of Chomutov District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Chomutov_District,0,9
SVG flags of municipalities of Děčín District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_D%C4%9B%C4%8D%C3%ADn_District,0,18
SVG flags of municipalities of Litoměřice District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Litom%C4%9B%C5%99ice_District,0,41
SVG flags of municipalities of Louny District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Louny_District,0,21
SVG flags of municipalities of Most District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Most_District,0,9
SVG flags of municipalities of Teplice District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Teplice_District,0,17
SVG flags of municipalities of Ústí nad Labem District,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_%C3%9Ast%C3%AD_nad_Labem_District,0,8
SVG flags of former municipalities in Hesse,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_former_municipalities_in_Hesse,0,92
SVG flags of former municipalities in North Rhine-Westphalia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_former_municipalities_in_North_Rhine-Westphalia,0,20
SVG flags of former municipalities of Gelderland,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_former_municipalities_of_Gelderland,0,4
SVG flags of municipalities of Andalusia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Andalusia,3,3
SVG flags of municipalities of Aragon,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Aragon,3,0
SVG flags of municipalities of the Basque Autonomous Community,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_Basque_Autonomous_Community,3,0
SVG flags of municipalities of Cantabria,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Cantabria,0,68
SVG flags of municipalities of Castile and León,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Castile_and_Le%C3%B3n,9,0
SVG flags of municipalities of Castile-La Mancha,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Castile-La_Mancha,5,1
SVG flags of municipalities of Catalonia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Catalonia,2,0
SVG flags of municipalities of Galicia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Galicia,0,11
SVG flags of municipalities of La Rioja (Spain),https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_La_Rioja_(Spain),0,17
SVG flags of municipalities of the Region of Murcia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_Region_of_Murcia,0,21
SVG flags of municipalities of Navarre,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Navarre,0,44
SVG flags of municipalities of Álava-Araba,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_%C3%81lava-Araba,0,4
SVG flags of municipalities of the province of Albacete,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Albacete,0,8
SVG flags of municipalities of Almeria,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Almeria,0,85
SVG flags of municipalities of the province of Ávila,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_%C3%81vila,0,125
SVG flags of municipalities of the province of Badajoz,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Badajoz,0,43
SVG flags of municipalities of the province of Barcelona,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Barcelona,0,97
SVG flags of municipalities of Biscay,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Biscay,0,71
SVG flags of municipalities of the province of Burgos,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Burgos,0,194
SVG flags of municipalities of the province of Cáceres,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_C%C3%A1ceres,0,138
SVG flags of municipalities of Cadiz,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Cadiz,0,39
SVG flags of municipalities of the province of Ciudad Real,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Ciudad_Real,0,59
SVG flags of municipalities of the province of Cuenca,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Cuenca,0,115
SVG flags of municipalities of Gipuzkoa,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Gipuzkoa,0,9
SVG flags of municipalities of the province of Girona,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Girona,0,131
SVG flags of municipalities of the province of Guadalajara,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Guadalajara,0,49
SVG flags of municipalities of the province of Huesca,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Huesca,0,79
SVG flags of municipalities of the province of León,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Le%C3%B3n,0,129
SVG flags of municipalities of the province of Palencia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Palencia,0,67
SVG flags of municipalities of the province of Salamanca,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Salamanca,0,92
SVG flags of municipalities of the province of Segovia,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Segovia,0,69
SVG flags of municipalities of Seville,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_Seville,0,95
SVG flags of municipalities of the province of Soria,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Soria,0,10
SVG flags of municipalities of the province of Teruel,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Teruel,0,80
SVG flags of municipalities of the province of Toledo,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Toledo,0,115
SVG flags of municipalities of the province of Valladolid,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Valladolid,0,53
SVG flags of municipalities of the province of Zamora,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Zamora,0,72
SVG flags of municipalities of the province of Zaragoza,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_municipalities_of_the_province_of_Zaragoza,0,238
SVG flags of municipalities of the province of Zaragoza,https://commons.wikimedia.org/w/index.php?title=Category:SVG_flags_of_municipalities_of_the_province_of_Zaragoza&filefrom=Tierga%0ABandera+de+Tierga.svg#mw-category-media,0,238
SVG flags of counties in Maryland,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_counties_in_Maryland,0,15
SVG flags of Ain,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Ain,0,7
SVG flags of Aisne,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Aisne,0,1
SVG flags of Allier,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Allier,0,1
SVG flags of Alpes-de-Haute-Provence,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Alpes-de-Haute-Provence,0,1
SVG flags of Alpes-Maritimes,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Alpes-Maritimes,0,2
SVG flags of Ardèche,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Ard%C3%A8che,0,2
SVG flags of Ardennes (department),https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Ardennes_(department),0,1
SVG flags of Ariège,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Ari%C3%A8ge,0,1
SVG flags of Aube,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Aube,0,1
SVG flags of Aude,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Aude,0,1
SVG flags of Aveyron,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Aveyron,0,1
SVG flags of Bas-Rhin,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Bas-Rhin,0,2
SVG flags of Bouches-du-Rhône,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Bouches-du-Rh%C3%B4ne,0,1
SVG flags of Calvados,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Calvados,0,2
SVG flags of Corse-du-Sud,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Corse-du-Sud,1,0
SVG flags of Côtes-d'Armor,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_C%C3%B4tes-d%27Armor,0,1
SVG flags of Finistère,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Finist%C3%A8re,0,1
SVG flags of Gers,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Gers,0,2
SVG flags of Haut-Rhin,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Haut-Rhin,0,2
SVG flags of Haute-Corse,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Haute-Corse,1,0
SVG flags of Hautes-Alpes,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Hautes-Alpes,0,1
SVG flags of Hautes-Pyrénées,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Hautes-Pyr%C3%A9n%C3%A9es,0,2
SVG flags of Ille-et-Vilaine,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Ille-et-Vilaine,0,1
SVG flags of Loire-Atlantique,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Loire-Atlantique,1,1
SVG flags of Morbihan,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Morbihan,0,1
SVG flags of Nord,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Nord,1,1
SVG flags of Rhône,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Rh%C3%B4ne,0,1
SVG flags of Savoie,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Savoie,0,3
SVG flags of Auvergne-Rhône-Alpes,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Auvergne-Rh%C3%B4ne-Alpes,7,4
SVG flags of Bourgogne-Franche-Comté,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Bourgogne-Franche-Comt%C3%A9,2,3
SVG flags of Région Bretagne,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_R%C3%A9gion_Bretagne,4,10
SVG flags of Centre-Val de Loire,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Centre-Val_de_Loire,0,1
SVG flags of Corsica,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Corsica,2,8
SVG flags of Grand Est,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Grand_Est,8,1
SVG flags of Hauts-de-France,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Hauts-de-France,4,1
SVG flags of Île-de-France,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_%C3%8Ele-de-France,1,2
SVG flags of Normandie,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Normandie,3,2
SVG flags of Nouvelle-Aquitaine,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Nouvelle-Aquitaine,3,2
SVG flags of Occitanie,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Occitanie,7,9
SVG flags of Pays de la Loire,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Pays_de_la_Loire,1,1
SVG flags of Provence-Alpes-Côte d'Azur,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Provence-Alpes-C%C3%B4te_d%27Azur,4,1
SVG flags of districts of Moscow,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_districts_of_Moscow,1,3
SVG flags of Almería,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Almer%C3%ADa,0,23
SVG flags of Granada,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Granada,0,127
SVG flags of Jaén,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Ja%C3%A9n,0,47
SVG Ikurrina,https://commons.wikimedia.org/wiki/Category:SVG_Ikurrina,0,9
SVG flags of populated places in Castile and León,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_populated_places_in_Castile_and_Le%C3%B3n,1,0
SVG flags of Alcalá de Henares,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Alcal%C3%A1_de_Henares,0,3
SVG flags of Madrid,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_Madrid,0,3
SVG flags of populated places in the province of Burgos,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_populated_places_in_the_province_of_Burgos,0,1
SVG flags of cities in Cherkasy Oblast,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_cities_in_Cherkasy_Oblast,0,2
SVG flags of urban-type settlements in Cherkasy Oblast,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_urban-type_settlements_in_Cherkasy_Oblast,0,1
SVG flags of urban-type settlements in Chernihiv Oblast,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_urban-type_settlements_in_Chernihiv_Oblast,0,2
SVG flags of urban-type settlements in Crimea,https://commons.wikimedia.org/wiki/Category:SVG_flags_of_urban-type_settlements_in_Crimea,0,21
